Price	Age_08_04	KM	HP	Met_Color	Automatic	CC	Doors	Quarterly_Tax	Weight	Fuel_Type_CNG	Fuel_Type_Diesel	Fuel_Type_Petrol	Fuel_Type
7750	68	74875	110	0	0	1600	5	85	1070	0	0	1	Petrol
8950	63	74747	110	1	0	1600	5	85	1075	0	0	1	Petrol
11950	60	74720	110	1	0	1600	5	85	1085	0	0	1	Petrol
8950	62	74457	110	0	0	1600	5	85	1075	0	0	1	Petrol
11950	60	74337	86	0	0	1300	5	69	1035	0	0	1	Petrol
8950	68	74308	110	0	0	1600	3	69	1050	0	0	1	Petrol
9950	64	74193	110	0	0	1600	3	69	1050	0	0	1	Petrol
8250	65	74179	110	1	0	1600	3	69	1050	0	0	1	Petrol
8995	67	73936	86	1	0	1300	5	69	1050	0	0	1	Petrol
9995	61	73894	110	1	0	1600	3	85	1065	0	0	1	Petrol
9250	64	73500	110	1	0	1600	3	69	1050	0	0	1	Petrol
10950	64	73376	110	0	0	1600	5	85	1070	0	0	1	Petrol
8900	64	73300	86	1	0	1300	3	69	1015	0	0	1	Petrol
9500	58	73172	110	1	0	1600	5	85	1075	0	0	1	Petrol
9950	58	72928	110	1	0	1600	5	85	1075	0	0	1	Petrol
7950	67	72880	86	1	0	1332	3	69	1015	0	0	1	Petrol
8250	63	72522	110	1	0	1600	3	69	1050	0	0	1	Petrol
9450	64	72000	86	1	0	1300	3	69	1015	0	0	1	Petrol
7950	57	72000	86	0	0	1300	3	69	1015	0	0	1	Petrol
9500	59	71366	110	0	0	1600	3	85	1065	0	0	1	Petrol
8950	65	71317	110	0	0	1600	3	69	1050	0	0	1	Petrol
10950	62	71000	110	0	0	1600	5	85	1070	0	0	1	Petrol
8950	60	70954	110	0	0	1600	3	69	1050	0	0	1	Petrol
9450	63	70908	86	0	0	1300	5	69	1035	0	0	1	Petrol
8000	58	70560	110	1	0	1600	3	69	1050	0	0	1	Petrol
9900	67	70552	110	0	0	1600	5	85	1075	0	0	1	Petrol
8950	62	70500	110	1	0	1600	5	69	1035	0	0	1	Petrol
10900	60	70453	72	0	0	2000	5	185	1135	0	1	0	Diesel
9450	59	70218	110	1	0	1600	3	69	1050	0	0	1	Petrol
8450	64	70116	110	1	0	1600	4	69	1035	0	0	1	Petrol
9500	65	70068	110	1	0	1600	5	85	1075	0	0	1	Petrol
10500	67	70000	107	1	1	1587	3	19	1065	0	0	1	Petrol
6950	68	70000	86	1	0	1300	3	69	1015	0	0	1	Petrol
9750	68	69103	110	0	0	1600	4	69	1035	0	0	1	Petrol
6950	58	69022	86	1	0	1300	5	69	1035	0	0	1	Petrol
9650	67	69000	110	1	0	1600	3	85	1065	0	0	1	Petrol
9950	68	68865	110	1	0	1600	3	85	1065	0	0	1	Petrol
9250	58	68723	86	0	0	1300	3	69	1025	0	0	1	Petrol
8950	63	68453	110	1	0	1600	5	85	1070	0	0	1	Petrol
9900	63	68238	86	0	0	1300	5	69	1050	0	0	1	Petrol
10995	63	68153	110	1	0	1600	5	85	1085	0	0	1	Petrol
10500	65	68000	110	0	0	1600	5	85	1075	0	0	1	Petrol
8950	65	68000	86	1	0	1300	3	69	1015	0	0	1	Petrol
9750	67	67762	110	1	0	1600	3	85	1065	0	0	1	Petrol
10950	68	67146	110	1	0	1600	5	85	1075	0	0	1	Petrol
9750	67	67110	86	1	0	1300	5	69	1035	0	0	1	Petrol
9950	59	67010	110	1	0	1600	3	85	1065	0	0	1	Petrol
10500	65	67003	110	1	0	1600	4	69	1035	0	0	1	Petrol
10400	68	66785	86	0	1	1300	3	69	1045	0	0	1	Petrol
8800	68	66550	86	0	0	1332	3	69	1010	0	0	1	Petrol
10500	61	66259	110	1	0	1600	3	85	1065	0	0	1	Petrol
9250	62	66082	110	0	0	1600	5	85	1070	0	0	1	Petrol
7800	65	66000	86	1	0	1300	3	69	1015	0	0	1	Petrol
9950	61	66000	110	0	0	1600	3	69	1050	0	0	1	Petrol
10750	63	65896	110	1	0	1600	3	85	1065	0	0	1	Petrol
10950	67	65785	110	1	0	1600	5	85	1075	0	0	1	Petrol
9950	65	65513	110	1	1	1600	4	85	1070	0	0	1	Petrol
9950	59	65463	110	1	0	1600	5	85	1070	0	0	1	Petrol
8100	68	65400	86	1	0	1300	4	69	1000	0	0	1	Petrol
9250	60	65259	110	1	0	1600	3	69	1050	0	0	1	Petrol
7800	64	65000	110	1	0	1600	3	69	1050	0	0	1	Petrol
9000	68	65000	110	0	0	1600	5	85	1070	0	0	1	Petrol
8950	57	65000	110	0	0	1600	4	69	1035	0	0	1	Petrol
8950	62	64966	86	0	0	1300	3	69	1020	0	0	1	Petrol
9950	68	64950	110	1	0	1600	5	85	1075	0	0	1	Petrol
8500	60	64914	110	1	0	1600	5	85	1070	0	0	1	Petrol
7995	62	64797	110	1	0	1600	5	85	1075	0	0	1	Petrol
8750	65	64772	110	1	0	1600	3	69	1050	0	0	1	Petrol
9750	63	64690	86	0	0	1300	3	69	1020	0	0	1	Petrol
10950	65	64630	110	0	0	1600	5	85	1070	0	0	1	Petrol
9750	67	64613	110	1	0	1600	5	85	1085	0	0	1	Petrol
8200	60	64383	86	0	0	1300	3	69	1015	0	0	1	Petrol
8950	68	64000	110	0	0	1600	5	85	1075	0	0	1	Petrol
9500	66	63881	86	0	0	1300	3	69	1015	0	0	1	Petrol
10950	58	63870	72	0	0	2000	5	185	1135	0	1	0	Diesel
9750	66	63328	86	0	1	1300	5	85	1065	0	0	1	Petrol
9950	65	63000	86	1	1	1300	5	85	1065	0	0	1	Petrol
10450	61	63000	86	0	1	1300	3	69	1050	0	0	1	Petrol
9850	65	62396	110	0	0	1600	3	69	1050	0	0	1	Petrol
9450	62	62377	110	1	0	1600	5	85	1075	0	0	1	Petrol
10295	67	62316	110	1	0	1600	3	69	1050	0	0	1	Petrol
9750	68	62292	110	1	0	1600	3	85	1065	0	0	1	Petrol
8950	65	62225	110	1	0	1600	3	69	1050	0	0	1	Petrol
9900	68	62222	110	0	0	1600	5	85	1075	0	0	1	Petrol
8750	66	62135	86	1	0	1300	5	69	1035	0	0	1	Petrol
9950	58	62024	110	1	0	1600	5	85	1075	0	0	1	Petrol
8500	60	61977	86	1	0	1300	3	69	1015	0	0	1	Petrol
9950	62	61930	110	1	0	1600	4	69	1035	0	0	1	Petrol
10950	57	61682	110	0	0	1600	3	69	1050	0	0	1	Petrol
9795	68	61568	110	1	0	1600	4	69	1035	0	0	1	Petrol
8750	68	61504	110	1	0	1600	4	69	1035	0	0	1	Petrol
8250	65	61384	110	1	0	1600	3	69	1050	0	0	1	Petrol
9950	58	61343	110	1	0	1600	5	85	1075	0	0	1	Petrol
9950	62	61254	110	0	0	1600	5	85	1075	0	0	1	Petrol
10500	59	61166	110	1	0	1600	3	69	1050	0	0	1	Petrol
9750	62	61149	86	1	0	1300	5	69	1040	0	0	1	Petrol
11250	61	61144	110	1	0	1600	5	85	1090	0	0	1	Petrol
8900	59	61127	110	1	0	1600	3	69	1050	0	0	1	Petrol
7950	60	61100	86	1	0	1300	3	69	1015	0	0	1	Petrol
11500	68	61100	110	1	0	1600	5	85	1075	0	0	1	Petrol
9450	57	61000	110	1	0	1600	3	69	1050	0	0	1	Petrol
7995	65	60724	86	1	0	1300	3	69	1015	0	0	1	Petrol
10995	59	60708	86	1	0	1300	5	69	1045	0	0	1	Petrol
8950	61	60532	110	1	0	1600	3	69	1050	0	0	1	Petrol
8250	67	60000	86	0	1	1300	4	69	1030	0	0	1	Petrol
8950	66	60000	86	1	0	1300	3	69	1015	0	0	1	Petrol
8950	65	60000	86	1	0	1300	3	69	1015	0	0	1	Petrol
9500	62	59295	86	0	0	1300	5	69	1035	0	0	1	Petrol
7500	65	59264	86	0	0	1300	3	69	1015	0	0	1	Petrol
8950	63	59000	110	0	0	1600	3	69	1050	0	0	1	Petrol
9950	63	59000	86	1	0	1300	5	19	1035	0	0	1	Petrol
9750	65	59000	110	0	0	1600	5	19	1075	0	0	1	Petrol
9450	61	59000	110	1	0	1600	5	85	1070	0	0	1	Petrol
9950	65	59000	110	0	0	1600	3	69	1050	0	0	1	Petrol
9750	68	58860	110	1	0	1600	3	85	1055	0	0	1	Petrol
8950	65	58829	110	0	0	1600	3	69	1050	0	0	1	Petrol
8250	66	58654	110	1	0	1600	5	85	1070	0	0	1	Petrol
7750	65	58300	86	1	0	1300	3	69	1015	0	0	1	Petrol
8950	60	58269	110	1	0	1600	3	69	1050	0	0	1	Petrol
9950	64	58136	110	1	0	1600	5	85	1075	0	0	1	Petrol
9450	66	58113	107	1	1	1600	3	85	1085	0	0	1	Petrol
12950	67	58058	110	1	0	1600	3	85	1065	0	0	1	Petrol
9950	58	58000	110	1	0	1600	3	69	1050	0	0	1	Petrol
10495	62	58000	110	1	0	1600	3	85	1065	0	0	1	Petrol
7950	68	57565	86	1	0	1300	5	69	1035	0	0	1	Petrol
10500	63	57413	107	0	1	1600	5	85	1115	0	0	1	Petrol
8950	65	57374	110	1	0	1600	5	85	1075	0	0	1	Petrol
9900	62	57179	110	1	0	1600	5	85	1075	0	0	1	Petrol
9995	61	57169	110	1	0	1600	3	85	1065	0	0	1	Petrol
9950	63	57124	110	1	0	1600	3	85	1065	0	0	1	Petrol
9950	63	57000	110	1	0	1600	3	69	1050	0	0	1	Petrol
8250	67	57000	110	0	0	1600	3	69	1050	0	0	1	Petrol
9950	63	57000	86	1	0	1300	5	69	1035	0	0	1	Petrol
8950	59	56259	86	0	0	1300	3	69	1015	0	0	1	Petrol
10950	62	56209	107	1	1	1600	3	85	1080	0	0	1	Petrol
9250	67	56074	86	0	0	1300	4	69	1000	0	0	1	Petrol
9950	63	55942	110	1	0	1600	5	85	1070	0	0	1	Petrol
9995	57	55844	86	1	0	1300	5	69	1045	0	0	1	Petrol
8750	61	55747	86	0	0	1300	3	69	1020	0	0	1	Petrol
10950	58	55478	86	0	0	1300	5	69	1045	0	0	1	Petrol
10350	60	55085	107	0	1	1600	5	85	1105	0	0	1	Petrol
9950	65	55061	110	1	0	1600	5	85	1070	0	0	1	Petrol
8950	65	55000	86	1	0	1300	3	69	1015	0	0	1	Petrol
10950	57	55000	110	0	0	1600	5	85	1075	0	0	1	Petrol
10950	63	54936	110	1	0	1600	5	85	1075	0	0	1	Petrol
8950	68	54875	110	1	0	1600	5	85	1070	0	0	1	Petrol
8900	67	54847	110	0	0	1600	3	69	1050	0	0	1	Petrol
10250	60	54554	110	1	0	1600	3	85	1065	0	0	1	Petrol
9450	61	54125	110	1	0	1600	5	69	1035	0	0	1	Petrol
9250	61	54000	110	1	0	1600	3	85	1055	0	0	1	Petrol
10500	57	54000	110	1	0	1600	5	85	1075	0	0	1	Petrol
7350	58	54000	86	0	0	1300	5	69	1035	0	0	1	Petrol
10250	57	54000	110	1	0	1600	3	19	1135	0	0	1	Petrol
10250	62	53285	110	1	0	1600	5	85	1075	0	0	1	Petrol
11500	65	53053	110	1	0	1600	5	85	1075	0	0	1	Petrol
8950	68	53000	110	1	1	1587	3	19	1075	0	0	1	Petrol
7750	68	53000	86	0	0	1300	3	69	1015	0	0	1	Petrol
9500	64	52968	110	1	0	1600	3	69	1050	0	0	1	Petrol
8450	67	52800	86	1	0	1300	3	69	1015	0	0	1	Petrol
8950	57	52548	110	0	0	1600	3	69	1050	0	0	1	Petrol
8400	60	52487	110	1	0	1600	4	69	1035	0	0	1	Petrol
9250	66	52383	86	0	0	1300	3	69	1015	0	0	1	Petrol
8900	61	52112	110	1	0	1600	4	69	1035	0	0	1	Petrol
8750	58	51712	110	0	0	1600	3	69	1050	0	0	1	Petrol
10950	58	51421	110	0	1	1600	5	85	1105	0	0	1	Petrol
8950	61	51235	86	1	0	1300	4	69	1000	0	0	1	Petrol
8950	65	51000	86	1	0	1300	3	69	1015	0	0	1	Petrol
8895	61	50925	110	1	0	1600	5	85	1070	0	0	1	Petrol
9390	66	50806	86	0	0	1300	3	19	1480	0	0	1	Petrol
8750	59	50469	110	1	0	1600	5	85	1070	0	0	1	Petrol
9750	61	50173	110	1	0	1600	5	85	1075	0	0	1	Petrol
9950	62	50000	110	1	0	1600	5	85	1075	0	0	1	Petrol
10950	65	49942	110	0	0	1600	3	85	1065	0	0	1	Petrol
9900	67	49585	110	0	0	1600	5	85	1085	0	0	1	Petrol
9500	62	49258	110	1	0	1600	4	69	1035	0	0	1	Petrol
9950	61	49000	110	0	0	1600	3	69	1050	0	0	1	Petrol
9950	63	48738	110	0	0	1600	5	85	1055	0	0	1	Petrol
10500	62	47750	86	1	0	1300	5	69	1040	0	0	1	Petrol
9950	63	47612	86	0	0	1300	3	69	1015	0	0	1	Petrol
10495	68	47500	86	1	0	1300	5	69	1035	0	0	1	Petrol
9500	66	47237	110	0	0	1600	3	69	1050	0	0	1	Petrol
8500	58	47171	86	1	0	1300	3	69	1015	0	0	1	Petrol
10450	60	47060	110	0	0	1600	4	69	1035	0	0	1	Petrol
8950	65	47014	86	1	0	1300	3	69	1015	0	0	1	Petrol
9900	59	46929	86	1	0	1300	3	69	1025	0	0	1	Petrol
8900	63	46000	86	0	0	1300	5	69	1035	0	0	1	Petrol
8745	65	45681	110	0	0	1600	3	69	1050	0	0	1	Petrol
8750	65	45549	86	1	0	1300	3	69	1015	0	0	1	Petrol
10750	57	45000	110	1	0	1600	5	69	1050	0	0	1	Petrol
9750	57	45000	110	1	0	1600	3	69	1050	0	0	1	Petrol
8850	65	45000	110	0	0	1600	5	85	1075	0	0	1	Petrol
7950	66	45000	86	1	0	1300	5	69	1035	0	0	1	Petrol
9450	63	45000	110	1	0	1600	4	69	1035	0	0	1	Petrol
9950	61	45000	107	0	1	1600	3	85	1085	0	0	1	Petrol
8250	63	44944	110	1	0	1600	4	69	1035	0	0	1	Petrol
9950	61	44597	86	0	0	1300	3	19	1015	0	0	1	Petrol
9995	68	44458	86	0	0	1300	3	69	1015	0	0	1	Petrol
9950	59	43818	110	0	0	1600	5	85	1070	0	0	1	Petrol
10495	60	43426	110	1	0	1600	5	85	1070	0	0	1	Petrol
7950	58	43000	110	1	1	1600	4	72	1114	1	0	0	CNG
8950	68	43000	110	1	0	1600	5	69	1035	0	0	1	Petrol
9695	57	43000	110	0	0	1600	5	85	1075	0	0	1	Petrol
7750	64	43000	86	0	0	1300	3	69	1015	0	0	1	Petrol
9950	68	42750	110	1	0	1600	3	69	1050	0	0	1	Petrol
9950	67	42102	110	1	0	1600	5	85	1075	0	0	1	Petrol
9950	63	41586	110	1	0	1600	5	19	1114	0	0	1	Petrol
9900	64	41200	110	0	0	1600	5	85	1070	0	0	1	Petrol
10950	57	40214	86	0	0	1300	3	69	1025	0	0	1	Petrol
8950	60	40000	86	1	0	1300	4	69	1000	0	0	1	Petrol
8950	66	39222	86	1	1	1300	3	69	1045	0	0	1	Petrol
8250	66	39144	110	1	0	1600	3	69	1050	0	0	1	Petrol
10250	62	39000	110	1	0	1600	5	85	1075	0	0	1	Petrol
8750	61	38019	110	1	0	1600	5	85	1070	0	0	1	Petrol
9750	68	37759	110	1	0	1600	5	85	1070	0	0	1	Petrol
10950	61	37500	110	0	0	1600	5	85	1085	0	0	1	Petrol
10950	60	37111	110	1	0	1600	3	69	1050	0	0	1	Petrol
9750	62	37000	86	0	0	1300	3	69	1015	0	0	1	Petrol
8900	59	36954	110	1	0	1600	3	69	1050	0	0	1	Petrol
9500	60	36943	110	0	0	1600	5	85	1070	0	0	1	Petrol
9950	63	36923	86	0	0	1300	5	69	1050	0	0	1	Petrol
9950	66	36658	110	0	0	1600	3	69	1050	0	0	1	Petrol
8250	65	36000	86	1	0	1300	3	69	1015	0	0	1	Petrol
10450	65	36000	110	1	0	1600	3	85	1065	0	0	1	Petrol
10950	62	35512	110	1	0	1600	3	85	1065	0	0	1	Petrol
9250	65	35283	86	1	0	1300	3	69	1015	0	0	1	Petrol
8900	68	35000	110	1	0	1600	3	69	1050	0	0	1	Petrol
10900	57	35000	86	1	0	1300	5	69	1045	0	0	1	Petrol
9750	64	34114	110	0	0	1600	3	69	1050	0	0	1	Petrol
11950	58	34000	110	0	0	1600	5	85	1075	0	0	1	Petrol
7900	68	33847	86	1	0	1300	4	69	1000	0	0	1	Petrol
10900	57	33535	110	0	0	1600	4	69	1035	0	0	1	Petrol
10450	65	33000	110	0	0	1600	3	69	1050	0	0	1	Petrol
10950	59	32150	110	1	0	1600	5	85	1085	0	0	1	Petrol
9950	65	31588	86	1	0	1300	3	69	1015	0	0	1	Petrol
10750	60	31480	110	1	0	1600	3	85	1065	0	0	1	Petrol
9900	57	31307	110	1	0	1600	5	85	1070	0	0	1	Petrol
10750	68	31000	110	1	0	1600	4	69	1035	0	0	1	Petrol
10450	58	30634	110	1	0	1600	5	85	1075	0	0	1	Petrol
9450	68	30300	86	1	0	1300	4	69	1000	0	0	1	Petrol
10750	60	28500	86	1	1	1300	3	69	1045	0	0	1	Petrol
10950	60	28500	110	0	0	1600	5	85	1075	0	0	1	Petrol
10000	57	28000	86	0	0	1300	3	69	1015	0	0	1	Petrol
10500	68	26698	110	0	0	1600	3	85	1055	0	0	1	Petrol
12500	62	26000	107	0	1	1600	3	85	1085	0	0	1	Petrol
8950	62	25505	86	1	0	1300	5	69	1035	0	0	1	Petrol
10500	58	25000	110	1	0	1600	5	85	1075	0	0	1	Petrol
9245	66	22835	110	1	0	1600	3	69	1050	0	0	1	Petrol
10950	59	22705	110	1	0	1600	5	85	1075	0	0	1	Petrol
9500	63	22178	86	1	0	1300	3	69	1015	0	0	1	Petrol
10900	62	17345	110	1	0	1600	3	69	1050	0	0	1	Petrol
10950	67	15535	86	1	1	1300	4	69	1030	0	0	1	Petrol
9450	66	15110	86	0	0	1300	5	69	1035	0	0	1	Petrol
5900	73	232940	72	0	0	2000	5	40	1172	0	1	0	Diesel
6950	79	218118	72	0	0	2000	5	185	1150	0	1	0	Diesel
6000	78	217764	72	1	0	2000	5	185	1135	0	1	0	Diesel
5250	79	207114	110	1	0	1600	5	197	1114	1	0	0	CNG
4400	74	203254	72	1	0	2000	3	64	1135	0	1	0	Diesel
6750	77	200732	72	1	0	2000	4	185	1100	0	1	0	Diesel
8500	69	197501	72	0	0	2000	5	185	1135	0	1	0	Diesel
6150	80	194765	72	0	0	2000	3	185	1120	0	1	0	Diesel
6950	76	191620	72	0	0	2000	5	185	1150	0	1	0	Diesel
5750	76	183277	72	0	0	2000	3	185	1115	0	1	0	Diesel
8750	78	180378	72	1	0	2000	4	185	1100	0	1	0	Diesel
6500	70	178800	72	0	0	2000	3	185	1115	0	1	0	Diesel
5950	73	176177	110	1	0	1600	5	85	1075	0	0	1	Petrol
6500	78	176000	86	0	0	1300	5	69	1035	0	0	1	Petrol
10500	77	172980	72	1	0	2000	5	64	1135	0	1	0	Diesel
8500	77	170000	72	0	0	2000	4	185	1100	0	1	0	Diesel
7950	71	164000	110	1	0	1600	3	19	1050	0	0	1	Petrol
5800	78	161775	86	1	0	1300	3	69	1015	0	0	1	Petrol
6750	80	160000	86	0	0	1300	3	69	1015	0	0	1	Petrol
6950	78	159968	72	0	0	2000	3	185	1115	0	1	0	Diesel
5740	74	159908	110	0	0	1600	3	69	1050	0	0	1	Petrol
6550	73	158492	86	0	0	1300	3	69	1015	0	0	1	Petrol
8950	69	156204	72	1	0	2000	3	185	1115	0	1	0	Diesel
6750	73	156169	86	1	0	1300	5	69	1035	0	0	1	Petrol
7950	78	155210	110	0	0	1600	3	69	1050	0	0	1	Petrol
7950	69	155000	72	0	0	2000	3	185	1115	0	1	0	Diesel
7450	76	154900	72	1	0	2000	5	185	1140	0	1	0	Diesel
7750	70	151300	72	1	0	2000	5	185	1150	0	1	0	Diesel
6450	71	151000	110	1	0	1600	5	197	1094	1	0	0	CNG
7900	75	150000	72	1	0	2000	3	64	1135	0	1	0	Diesel
6900	69	146304	72	1	0	2000	3	185	1115	0	1	0	Diesel
5600	75	146197	86	0	0	1300	3	69	1015	0	0	1	Petrol
5950	77	145996	110	0	0	1600	4	69	1035	0	0	1	Petrol
6950	80	143560	86	1	1	1300	3	69	1045	0	0	1	Petrol
7950	71	139145	73	0	0	2000	2	185	1115	0	1	0	Diesel
8950	79	138500	86	0	0	1300	5	69	1050	0	0	1	Petrol
7950	74	137741	90	1	0	2000	5	185	1135	0	1	0	Diesel
9500	80	137178	90	1	0	2000	5	185	1135	0	1	0	Diesel
8600	76	134889	72	1	0	2000	3	185	1115	0	1	0	Diesel
5950	71	134660	72	0	0	2000	5	64	1135	0	1	0	Diesel
7750	73	134539	110	0	0	1600	5	85	1070	0	0	1	Petrol
7950	79	131500	72	0	0	2000	5	185	1140	0	1	0	Diesel
6950	77	131307	110	1	0	1600	3	69	1050	0	0	1	Petrol
7250	74	130025	110	1	0	1600	3	69	1050	0	0	1	Petrol
6500	78	130000	86	0	0	1300	5	19	1015	0	0	1	Petrol
7250	77	128960	110	1	0	1600	5	85	1070	0	0	1	Petrol
9250	80	128351	110	1	0	1600	5	85	1070	0	0	1	Petrol
8250	73	128006	110	1	0	1600	3	69	1050	0	0	1	Petrol
7250	71	127159	72	1	0	2000	3	185	1115	0	1	0	Diesel
5250	72	126478	110	1	0	1600	4	69	1035	0	0	1	Petrol
7900	77	126000	110	1	0	1600	5	69	1050	0	0	1	Petrol
6900	76	125778	110	0	0	1600	3	69	1050	0	0	1	Petrol
7900	75	125400	110	0	0	1600	3	69	1050	0	0	1	Petrol
7250	74	124910	72	0	0	2000	5	185	1135	0	1	0	Diesel
8450	70	124743	110	1	0	1600	3	69	1050	0	0	1	Petrol
7950	76	124591	110	1	0	1600	5	85	1075	0	0	1	Petrol
7950	74	124057	110	1	0	1600	3	69	1050	0	0	1	Petrol
6450	72	123403	110	1	0	1600	3	69	1050	0	0	1	Petrol
6650	75	123104	110	1	0	1600	5	85	1070	0	0	1	Petrol
7950	74	123077	86	1	0	1300	3	69	1015	0	0	1	Petrol
7250	80	122820	86	0	0	1300	5	69	1040	0	0	1	Petrol
7450	77	122290	110	0	0	1600	3	69	1050	0	0	1	Petrol
7950	74	121900	110	1	0	1600	4	69	1035	0	0	1	Petrol
7250	77	121545	110	1	0	1600	5	85	1070	0	0	1	Petrol
8250	71	120474	72	1	0	2000	3	185	1115	0	1	0	Diesel
8950	76	120263	72	1	0	2000	5	64	1135	0	1	0	Diesel
7750	74	120196	110	1	0	1600	3	69	1050	0	0	1	Petrol
8500	71	120000	110	0	0	1600	5	85	1085	0	0	1	Petrol
7750	78	120000	110	0	0	1600	5	85	1075	0	0	1	Petrol
5750	73	115877	110	0	0	1600	4	69	1035	0	0	1	Petrol
6900	76	115345	110	1	0	1600	5	85	1070	0	0	1	Petrol
6500	71	115157	110	1	0	1600	3	69	1050	0	0	1	Petrol
6500	78	115000	107	1	1	1600	5	85	1100	0	0	1	Petrol
7600	77	114258	86	1	0	1300	5	69	1050	0	0	1	Petrol
8950	73	112963	72	1	0	2000	5	185	1135	0	1	0	Diesel
7450	74	112307	110	1	0	1600	5	85	1070	0	0	1	Petrol
7350	72	112000	86	1	0	1300	3	69	1015	0	0	1	Petrol
7750	73	111602	86	1	0	1300	3	69	1015	0	0	1	Petrol
7460	80	111392	110	0	0	1598	3	197	1083	1	0	0	CNG
9250	76	110901	110	1	0	1600	5	85	1085	0	0	1	Petrol
7250	80	110887	110	1	0	1600	3	85	1055	0	0	1	Petrol
6500	72	110634	86	1	0	1300	3	69	1015	0	0	1	Petrol
6800	80	110000	110	1	0	1600	4	69	1035	0	0	1	Petrol
8700	75	109540	110	0	0	1600	5	85	1085	0	0	1	Petrol
7500	78	109263	110	0	0	1600	5	85	1070	0	0	1	Petrol
7750	71	107516	110	1	0	1600	3	69	1050	0	0	1	Petrol
7950	73	107108	110	1	0	1600	3	69	1050	0	0	1	Petrol
9950	75	107000	110	1	0	1600	3	69	1050	0	0	1	Petrol
6640	74	106250	110	0	0	1600	5	85	1070	0	0	1	Petrol
8750	71	106150	86	0	0	1300	3	19	1015	0	0	1	Petrol
7750	72	106108	110	1	0	1600	3	69	1050	0	0	1	Petrol
5950	72	105856	86	0	0	1300	3	69	1015	0	0	1	Petrol
6750	77	105152	86	0	0	1300	3	69	1015	0	0	1	Petrol
6500	80	105135	110	1	0	1600	3	69	1050	0	0	1	Petrol
8750	76	104344	110	1	0	1600	3	69	1050	0	0	1	Petrol
7950	74	104150	110	1	0	1600	3	69	1050	0	0	1	Petrol
6750	74	104000	86	1	0	1300	3	69	1010	0	0	1	Petrol
7950	73	103121	86	1	0	1300	5	69	1035	0	0	1	Petrol
7950	80	102300	86	1	0	1300	3	69	1015	0	0	1	Petrol
8950	75	102005	107	1	1	1600	5	85	1105	0	0	1	Petrol
7750	77	102000	86	1	0	1300	3	69	1015	0	0	1	Petrol
6450	75	101855	110	1	0	1600	5	85	1070	0	0	1	Petrol
6900	74	101773	110	0	0	1600	3	69	1050	0	0	1	Petrol
8450	75	101159	110	1	0	1600	5	85	1085	0	0	1	Petrol
6750	74	101000	86	0	0	1300	3	19	1015	0	0	1	Petrol
8050	74	100732	86	1	1	1300	4	69	1030	0	0	1	Petrol
9500	79	100719	110	0	0	1600	5	85	1070	0	0	1	Petrol
7750	78	100487	110	0	0	1600	4	69	1035	0	0	1	Petrol
8500	80	100458	110	0	0	1600	5	85	1085	0	0	1	Petrol
7795	75	100192	110	1	0	1600	3	69	1050	0	0	1	Petrol
6490	80	100123	110	1	0	1600	3	69	1050	0	0	1	Petrol
7950	73	99971	110	1	0	1600	3	69	1050	0	0	1	Petrol
6425	79	99397	86	0	0	1300	5	69	1035	0	0	1	Petrol
8950	69	99374	86	1	0	1300	5	69	1035	0	0	1	Petrol
6950	72	99245	110	1	0	1600	5	19	1114	0	0	1	Petrol
8750	79	98742	110	0	0	1600	5	85	1085	0	0	1	Petrol
8450	71	98154	110	1	0	1600	3	69	1050	0	0	1	Petrol
7950	77	98000	110	1	0	1600	5	19	1065	0	0	1	Petrol
7950	80	97548	86	0	0	1300	5	69	1035	0	0	1	Petrol
8900	78	97534	110	1	0	1600	5	85	1070	0	0	1	Petrol
8950	73	97494	110	1	0	1600	5	85	1085	0	0	1	Petrol
8900	73	97085	110	1	0	1600	5	85	1085	0	0	1	Petrol
7950	69	97000	110	0	0	1600	4	69	1035	0	0	1	Petrol
6495	74	96302	86	1	0	1300	3	69	1015	0	0	1	Petrol
7250	78	96000	86	1	0	1300	3	69	1015	0	0	1	Petrol
9250	74	96000	110	1	0	1600	5	85	1085	0	0	1	Petrol
6650	78	95909	110	1	0	1600	5	85	1070	0	0	1	Petrol
6990	79	95700	110	0	0	1600	5	85	1085	0	0	1	Petrol
7750	78	95651	110	1	0	1600	5	85	1070	0	0	1	Petrol
6950	79	95000	86	1	0	1300	5	69	1035	0	0	1	Petrol
7250	80	94447	110	0	0	1600	3	69	1050	0	0	1	Petrol
9950	80	94079	110	1	0	1600	5	85	1085	0	0	1	Petrol
9250	80	93841	110	0	0	1600	5	85	1070	0	0	1	Petrol
7200	79	93090	86	1	0	1300	5	69	1035	0	0	1	Petrol
8250	72	93066	110	1	0	1600	5	85	1075	0	0	1	Petrol
8950	79	93039	110	1	0	1600	3	69	1050	0	0	1	Petrol
8250	77	93000	110	1	0	1600	5	85	1075	0	0	1	Petrol
6250	80	92830	86	1	0	1300	3	69	1015	0	0	1	Petrol
9900	80	92255	107	0	1	1600	5	85	1105	0	0	1	Petrol
7300	80	92096	86	1	0	1300	5	69	1035	0	0	1	Petrol
8950	72	91921	86	1	0	1300	3	69	1020	0	0	1	Petrol
6500	70	91900	86	1	0	1300	3	69	1015	0	0	1	Petrol
7950	78	91399	110	1	0	1600	5	85	1070	0	0	1	Petrol
7450	75	91082	110	1	0	1600	3	69	1050	0	0	1	Petrol
7950	71	90370	86	1	0	1300	5	69	1035	0	0	1	Petrol
